pubid,preferred,year,date,title,name,name_1,type,research_orgs,times_cited,recent_citations,score,country,state,city,latitude,longitude,country_code,state_code
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Chinese Academy of Medical Sciences & Peking Union Medical College,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Beijing,39.911491394042969,116.41478729248047,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,University of Cambridge,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,United Kingdom,,Cambridge,52.204452514648438,0.11490800231695175,GB,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Shanghai Clinical Research Center,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Shanghai,31.170625686645508,121.41083526611328,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Central Hospital of Wuhan,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Wuhan,30.581451416015625,114.29573059082031,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Wuhan Third Hospital,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Wuhan,30.5402889251709,114.30201721191406,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,University of Virginia,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,United States,Virginia,Charlottesville,38.034999847412109,-78.504997253417969,US,US-VA
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Wuhan Puai Hospital,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Wuhan,30.593317031860352,114.20511627197266,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Zhongnan Hospital of Wuhan University,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Wuhan,30.554094314575195,114.35368347167969,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Wuhan No.1 Hospital,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Wuhan,30.572376251220703,114.27188110351562,CN,
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,Lancaster University,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,United Kingdom,Lancashire,Lancaster,54.010746002197266,-2.7903039455413818,GB,GB-LAN
pub.1127239818,"Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial",2020,2020-04-29,The Lancet,China-Japan Friendship Hospital,Elsevier,article,"[grid.27755.32,grid.412793.a,grid.501233.6,grid.24696.3f,grid.415954.8,grid.460060.4,grid.412632.0,grid.9835.7,grid.506261.6,grid.440160.7,grid.412839.5,grid.410609.a,grid.507952.c,grid.12527.33,grid.413247.7,grid.5335.0,grid.4991.5,grid.452344.0,grid.24695.3c]",2098,2098,11579,China,,Beijing,39.974925994873047,116.427001953125,CN,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,Duke NUS Graduate Medical School,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.2825659513473511,103.83402252197266,SG,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,Institute of Molecular and Cell Biology,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.303104043006897,103.79282379150391,SG,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,National University of Singapore,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.2955559492111206,103.77666473388672,SG,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,National University Hospital,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.2944799661636353,103.78335571289062,SG,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,Singapore General Hospital,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.2805559635162354,103.83476257324219,SG,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,National Centre for Infectious Diseases,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.3221030235290527,103.84720611572266,SG,
pub.1129347263,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",2020,2020-07-15,Nature,Singapore Immunology Network,Springer Nature,article,"[grid.412106.0,grid.430276.4,grid.163555.1,grid.508077.d,grid.428397.3,grid.418812.6,grid.4280.e]",964,964,11491,Singapore,,Singapore,1.3058249950408936,103.79646301269531,SG,
pub.1140640450,Safety of the BNT162b2 mRNA Covid-19 Vaccine in a Nationwide Setting,2021,2021-08-25,New England Journal of Medicine,Clalit Health Services,Massachusetts Medical Society,article,[grid.414553.2],94,94,11435,Israel,,Tel Aviv,32.079261779785156,34.7719841003418,IL,
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,California Institute of Technology,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,California,Pasadena,34.138576507568359,-118.12549591064453,US,US-CA
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,Fred Hutchinson Cancer Research Center,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Washington,Seattle,47.627288818359375,-122.33107757568359,US,US-WA
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,Stanford University,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,California,Stanford,37.430000305175781,-122.16999816894531,US,US-CA
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,"University of California, Berkeley",American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,California,Berkeley,37.872161865234375,-122.25857543945312,US,US-CA
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,University of Arizona,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Arizona,Tucson,32.232246398925781,-110.95354461669922,US,US-AZ
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,Howard Hughes Medical Institute,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Maryland,Chevy Chase,39.021835327148438,-77.156303405761719,US,US-MD
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,Harvard University,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Massachusetts,Cambridge,42.377052307128906,-71.116653442382812,US,US-MA
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,University of Basel,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,Switzerland,Basel-Stadt,Basel,47.558578491210938,7.5836000442504883,CH,CH-BS
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,University of Chicago,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Illinois,Chicago,41.788848876953125,-87.598701477050781,US,US-IL
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,University of North Carolina at Chapel Hill,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,North Carolina,Chapel Hill,35.9051628112793,-79.046943664550781,US,US-NC
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,Yale University,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Connecticut,New Haven,41.302093505859375,-72.930656433105469,US,US-CT
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,Broad Institute,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,United States,Massachusetts,Cambridge,42.367889404296875,-71.087028503417969,US,US-MA
pub.1138046097,Investigate the origins of COVID-19,2021,2021-05-13,Science,University of Toronto,American Association for the Advancement of Science (AAAS),article,"[grid.20861.3d,grid.47840.3f,grid.17063.33,grid.270240.3,grid.168010.e,grid.47100.32,grid.413575.1,grid.66859.34,grid.38142.3c,grid.134563.6,grid.6612.3,grid.170205.1,grid.10698.36]",29,29,11395,Canada,Ontario,Toronto,43.661666870117188,-79.3949966430664,CA,CA-ON
pub.1125042614,Characteristics of and Important Lessons From the Coronavirus Disease 2019 (COVID-19) Outbreak in China,2020,2020-04-07,JAMA,Chinese Center For Disease Control and Prevention,American Medical Association (AMA),article,[grid.198530.6],10579,10575,11216,China,,Beijing,39.916240692138672,116.39883422851562,CN,
pub.1138844431,"SARS-CoV-2 Delta VOC in Scotland: demographics, risk of hospital admission, and vaccine effectiveness",2021,2021-06-14,The Lancet,Public Health Scotland,Elsevier,article,"[grid.508718.3,grid.4305.2]",341,341,11123,United Kingdom,,Edinburgh,55.931453704833984,-3.2942740917205811,GB,
pub.1138844431,"SARS-CoV-2 Delta VOC in Scotland: demographics, risk of hospital admission, and vaccine effectiveness",2021,2021-06-14,The Lancet,University of Edinburgh,Elsevier,article,"[grid.508718.3,grid.4305.2]",341,341,11123,United Kingdom,,Edinburgh,55.944896697998047,-3.189284086227417,GB,
pub.1131627721,Genomic evidence for reinfection with SARS-CoV-2: a case study,2020,2020-10-12,The Lancet Infectious Diseases,Renown Health,Elsevier,article,"[grid.266818.3,grid.272362.0,grid.429897.9]",498,498,11112,United States,Nevada,Reno,39.529109954833984,-119.80160522460938,US,US-NV
pub.1131627721,Genomic evidence for reinfection with SARS-CoV-2: a case study,2020,2020-10-12,The Lancet Infectious Diseases,"University of Nevada, Las Vegas",Elsevier,article,"[grid.266818.3,grid.272362.0,grid.429897.9]",498,498,11112,United States,Nevada,Las Vegas,36.107791900634766,-115.14376068115234,US,US-NV
pub.1131627721,Genomic evidence for reinfection with SARS-CoV-2: a case study,2020,2020-10-12,The Lancet Infectious Diseases,University of Nevada Reno,Elsevier,article,"[grid.266818.3,grid.272362.0,grid.429897.9]",498,498,11112,United States,Nevada,Reno,39.545833587646484,-119.81666564941406,US,US-NV
pub.1126271215,Indoor transmission of SARS-CoV-2,2020,2020-04-07,medRxiv,Tsinghua University,Cold Spring Harbor Laboratory,preprint,"[grid.12527.33,grid.194645.b,grid.263826.b]",107,107,11099,China,Beijing,Beijing,39.999584197998047,116.32541656494141,CN,CN-11
pub.1126271215,Indoor transmission of SARS-CoV-2,2020,2020-04-07,medRxiv,University of Hong Kong,Cold Spring Harbor Laboratory,preprint,"[grid.12527.33,grid.194645.b,grid.263826.b]",107,107,11099,China,Hong Kong,Hong Kong,22.283287048339844,114.13707733154297,CN,CN-91
pub.1126271215,Indoor transmission of SARS-CoV-2,2020,2020-04-07,medRxiv,Southeast University,Cold Spring Harbor Laboratory,preprint,"[grid.12527.33,grid.194645.b,grid.263826.b]",107,107,11099,China,,Nanjing,32.055927276611328,118.79425048828125,CN,
pub.1130674619,Facial Masking for Covid-19 — Potential for “Variolation” as We Await a Vaccine,2020,2020-09-08,New England Journal of Medicine,"University of California, San Francisco",Massachusetts Medical Society,article,[grid.266102.1],138,138,11061,United States,California,San Francisco,37.762798309326172,-122.45767211914062,US,US-CA
